Type,Library,Filename,Time (ms),FileSize (byte)
7. Code size,RapidJSON_AutoUTF (C++),jsonstat,0,35216
1. Parse,RapidJSON_FullPrec (C++),exchange_info.json,5.943000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_250.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_1000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_2500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_5000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_ETHBTC_limit_1000.json,0.356000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_ETHBTC.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_ADABTC_limit_1000.json,0.358000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_ADABTC.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_1000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_AVAXBTC_limit_1000.json,0.354000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_AVAXBTC.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_2500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_DOTBTC_limit_1000.json,0.355000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_DOTBTC.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_LTCBTC_limit_1000.json,0.355000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_LTCBTC.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_1000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_LUNABNB_limit_1000.json,0.353000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_LUNABNB.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_250.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_1000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_2500.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_5000.json,0.017000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_SOLBNB_limit_1000.json,0.353000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_SOLBNB.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_BAKEBNB_limit_1000.json,0.356000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_BAKEBNB.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_BTCBUSD_limit_1000.json,0.365000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_BTCBUSD.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_SOLUSDT_limit_1000.json,0.357000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_SOLUSDT.json,0.000000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_250.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_1000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_2500.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_5000.json,0.018000,0
1. Parse,RapidJSON_FullPrec (C++),recent_trades_FILUPUSDT_limit_1000.json,0.359000,0
1. Parse,RapidJSON_FullPrec (C++),average_price_FILUPUSDT.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),exchange_info.json,3.160000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_ETHBTC_limit_1000.json,0.229000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_ETHBTC.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_250.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_500.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_1000.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_2500.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_5000.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_ADABTC_limit_1000.json,0.232000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_ADABTC.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_AVAXBTC_limit_1000.json,0.230000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_AVAXBTC.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_DOTBTC_limit_1000.json,0.229000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_DOTBTC.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_LTCBTC_limit_1000.json,0.229000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_LTCBTC.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_LUNABNB_limit_1000.json,0.229000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_LUNABNB.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_SOLBNB_limit_1000.json,0.229000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_SOLBNB.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_BAKEBNB_limit_1000.json,0.230000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_BAKEBNB.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_250.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_500.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_1000.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_2500.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_5000.json,0.013000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_BTCBUSD_limit_1000.json,0.238000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_BTCBUSD.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_SOLUSDT_limit_1000.json,0.234000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_SOLUSDT.json,0.000000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_250.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_1000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_2500.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_5000.json,0.012000,0
2. Stringify,RapidJSON_FullPrec (C++),recent_trades_FILUPUSDT_limit_1000.json,0.232000,0
2. Stringify,RapidJSON_FullPrec (C++),average_price_FILUPUSDT.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),exchange_info.json,3.802000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_250.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_1000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_2500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_5000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_ETHBTC_limit_1000.json,0.279000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_ETHBTC.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_250.json,0.014000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_1000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_ADABTC_limit_1000.json,0.278000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_ADABTC.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_1000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_2500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_5000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_AVAXBTC_limit_1000.json,0.275000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_AVAXBTC.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_1000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_DOTBTC_limit_1000.json,0.275000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_DOTBTC.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_1000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_5000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_LTCBTC_limit_1000.json,0.278000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_LTCBTC.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_1000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_LUNABNB_limit_1000.json,0.279000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_LUNABNB.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_250.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_1000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_2500.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_5000.json,0.012000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_SOLBNB_limit_1000.json,0.277000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_SOLBNB.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_1000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_BAKEBNB_limit_1000.json,0.278000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_BAKEBNB.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_250.json,0.023000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_500.json,0.021000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_1000.json,0.022000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_2500.json,0.023000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_BTCBUSD_limit_5000.json,0.023000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_BTCBUSD_limit_1000.json,0.284000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_BTCBUSD.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_1000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_SOLUSDT_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_SOLUSDT_limit_1000.json,0.277000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_SOLUSDT.json,0.000000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_250.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_1000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_2500.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),orderBook_FILUPUSDT_limit_5000.json,0.013000,0
3. Prettify,RapidJSON_FullPrec (C++),recent_trades_FILUPUSDT_limit_1000.json,0.278000,0
3. Prettify,RapidJSON_FullPrec (C++),average_price_FILUPUSDT.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),exchange_info.json,0.319000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_500.json,0.002000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ETHBTC_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_ETHBTC_limit_1000.json,0.027000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_ETHBTC.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_250.json,0.002000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_500.json,0.002000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_1000.json,0.002000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_2500.json,0.002000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_ADABTC_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_ADABTC_limit_1000.json,0.026000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_ADABTC.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_AVAXBTC_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_AVAXBTC_limit_1000.json,0.025000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_AVAXBTC.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_DOTBTC_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_DOTBTC_limit_1000.json,0.025000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_DOTBTC.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LTCBTC_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_LTCBTC_limit_1000.json,0.026000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_LTCBTC.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_LUNABNB_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_LUNABNB_limit_1000.json,0.025000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_LUNABNB.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_250.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_1000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_2500.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_SOLBNB_limit_5000.json,0.001000,0
4. Statistics,RapidJSON_FullPrec (C++),recent_trades_SOLBNB_limit_1000.json,0.026000,0
4. Statistics,RapidJSON_FullPrec (C++),average_price_SOLBNB.json,0.000000,0
4. Statistics,RapidJSON_FullPrec (C++),orderBook_BAKEBNB_limit_250.json,0.001000,0
